chain,pdb_id,rnagym_id,experiment
T,6ah3,018360520c07,2A3_MaP
T,6ah3,f2d105ebf021,2A3_MaP
T,6ah3,5ac3a6022ea5,2A3_MaP
T,6ah3,bc766b6d34ff,2A3_MaP
T,6ah3,f2cbd45f6320,2A3_MaP
T,6ah3,a90ba2ec16dc,2A3_MaP
T,6ah3,47119301e180,2A3_MaP
T,6ah3,60449b30eb9f,2A3_MaP
T,6ah3,435fb2003d60,2A3_MaP
T,6ah3,4166aa95bb55,2A3_MaP
T,6ah3,2de981c333eb,2A3_MaP
T,6ah3,3ce620996947,2A3_MaP
T,6ah3,7e116d3b37da,2A3_MaP
T,6ah3,dcf200198c15,2A3_MaP
T,6ah3,6beb13287b34,2A3_MaP
T,6ah3,6daa3c4cc6a1,2A3_MaP
T,6ah3,012968f85701,2A3_MaP
T,6ah3,32e1198cd5c8,2A3_MaP
T,6ah3,9c5363ced7f6,2A3_MaP
T,6ah3,dc39f51f64a4,2A3_MaP
T,6ah3,7ddaf7daa81e,2A3_MaP
T,6ah3,a5c4c7394354,2A3_MaP
T,6ah3,04133928eacb,2A3_MaP
T,6ah3,5bf36301df1b,2A3_MaP
T,6ah3,5b2dcb4639a2,2A3_MaP
T,6ah3,0c8ea54b5e2b,2A3_MaP
T,6ah3,18d86c440bd2,2A3_MaP
T,6ah3,92c70c77d584,2A3_MaP
T,6ah3,0c340aaf143a,2A3_MaP
T,6ah3,8fbe5cd71c0c,2A3_MaP
T,6ah3,0f9cf718dc27,2A3_MaP
T,6ah3,1ed6039ffb5c,2A3_MaP
T,6ah3,6fcb6888fb45,2A3_MaP
T,6ah3,aa1886ad35bb,2A3_MaP
T,6ah3,312892100724,2A3_MaP
T,6ah3,47c52a5a830b,2A3_MaP
T,6ah3,23f4fa04e0f3,2A3_MaP
T,6ah3,b8a4be0b75e6,2A3_MaP
T,6ah3,2818cb74de9c,2A3_MaP
T,6ah3,1ff2811aa77f,2A3_MaP
T,6ah3,eba2016a5e9c,2A3_MaP
T,6ah3,5501ca05daa6,2A3_MaP
T,6ah3,f6f3a59c8c1d,2A3_MaP
T,6ah3,4233adad307f,2A3_MaP
T,6ah3,3933ce19b5ed,2A3_MaP
T,6ah3,915afa4602bb,2A3_MaP
T,6ah3,dfbd0d1a3fb2,2A3_MaP
T,6ah3,8f46773bcf27,2A3_MaP
T,6ah3,a0dcde46b9d4,2A3_MaP
T,6ah3,b7bdbf79b4f3,2A3_MaP
T,6ah3,94cc22bcbeb7,2A3_MaP
T,6ah3,c78535d7c601,2A3_MaP
T,6ah3,7c4e6bf9565a,2A3_MaP
T,6ah3,37bfed4a008f,2A3_MaP
T,6ah3,8a2e9145399a,2A3_MaP
T,6ah3,e78f0c542609,2A3_MaP
T,6ah3,8d77fdb45030,2A3_MaP
T,6ah3,54330c262db2,2A3_MaP
T,6ah3,213e1a782308,2A3_MaP
T,6ah3,38a791318ba6,2A3_MaP
T,6ah3,4e0809100e25,2A3_MaP
T,6ah3,d071cd0a2eb4,2A3_MaP
T,6ah3,6ec9b83607e6,2A3_MaP
T,6ah3,6f133196b5fe,2A3_MaP
T,6ah3,94e345798b39,2A3_MaP
T,6ah3,34e1d1493c6c,2A3_MaP
T,6ah3,4a52a5756a95,2A3_MaP
T,6ah3,40d97dbc2518,2A3_MaP
T,6ah3,a761e487e396,2A3_MaP
T,6ah3,5e1117f27955,2A3_MaP
T,6ah3,4ea37d1ac7d3,2A3_MaP
T,6ah3,315744d7f147,2A3_MaP
T,6ah3,9b49aae19914,2A3_MaP
T,6ah3,f7432f5e6b68,2A3_MaP
T,6ah3,a0f2646f8960,2A3_MaP
T,6ah3,c56d167f36f2,2A3_MaP
T,6ah3,15f31a11b4f1,2A3_MaP
T,6ah3,a0402fe1b681,2A3_MaP
T,6ah3,f43b519b031e,2A3_MaP
T,6ah3,d0e6dbfa00e6,2A3_MaP
T,6ah3,19f4018552ed,2A3_MaP
T,6ah3,22419a25a3d9,2A3_MaP
T,6ah3,0b69f55ac9ad,2A3_MaP
T,6ah3,9ad7137e7fa7,2A3_MaP
T,6ah3,16ca1c1168e4,2A3_MaP
T,6ah3,d0b3bd05883b,2A3_MaP
T,6ah3,2293ddf34eaf,2A3_MaP
T,6ah3,ed442662a0ec,2A3_MaP
T,6ah3,43c6effed760,2A3_MaP
T,6ah3,b6a23f5593df,2A3_MaP
T,6ah3,2db20063f06c,2A3_MaP
T,6ah3,30ab6d3ab511,2A3_MaP
T,6ah3,f963445ac078,2A3_MaP
T,6ah3,0759093eeeaf,2A3_MaP
T,6ah3,d2887a394c6a,2A3_MaP
T,6ah3,2102b6744c26,2A3_MaP
T,6ah3,335f74ba52c2,2A3_MaP
T,6ah3,18f9bc27157d,2A3_MaP
T,6ah3,e48a5bedf389,2A3_MaP
T,6ah3,979910e6b4d7,2A3_MaP
T,6ah3,1cd2a2f36d0e,2A3_MaP
T,6ah3,a76a4f1a0402,2A3_MaP
T,6ah3,4f017f3a84e4,2A3_MaP
T,6ah3,f7ce887c64ba,2A3_MaP
T,6ah3,e74481fec45a,2A3_MaP
T,6ah3,b7dbafe24b7f,2A3_MaP
T,6ah3,d45419bf54c3,2A3_MaP
T,6ah3,ef94e88a01b0,2A3_MaP
T,6ah3,6c5b157a2866,2A3_MaP
T,6ah3,72197512667d,2A3_MaP
T,6ah3,6dbd5310a98a,2A3_MaP
T,6ah3,c8b2bc47b5bb,2A3_MaP
T,6ah3,55a8610a0fc6,2A3_MaP
T,6ah3,89ac67ab6fc3,2A3_MaP
T,6ah3,50ee7136dd43,2A3_MaP
T,6ah3,95b5e4335d4b,2A3_MaP
T,6ah3,d8b21cda83ae,2A3_MaP
T,6ah3,ac6a9faea505,DMS_MaP
T,6ah3,8b5602574246,DMS_MaP
T,6ah3,69a3190e9850,DMS_MaP
T,6ah3,fdaa23754320,DMS_MaP
T,6ah3,e5cce2b0d421,DMS_MaP
T,6ah3,00f934633f23,DMS_MaP
T,6ah3,03d2ab5d3d0a,DMS_MaP
T,6ah3,4c17333b7fc4,DMS_MaP
T,6ah3,dac7334be8b3,DMS_MaP
T,6ah3,85eb2e0b987f,DMS_MaP
T,6ah3,fb3bd558918b,DMS_MaP
T,6ah3,0879b5543204,DMS_MaP
T,6ah3,e2e8753615ca,DMS_MaP
T,6ah3,4058a780185d,DMS_MaP
T,6ah3,480c73a04db1,DMS_MaP
T,6ah3,8351865b7216,DMS_MaP
T,6ah3,76c50b4e5c38,DMS_MaP
T,6ah3,e588ed45f05c,DMS_MaP
T,6ah3,078edd222b1c,DMS_MaP
T,6ah3,c22c2cbd46a7,DMS_MaP
T,6ah3,51e8d7f87572,DMS_MaP
T,6ah3,c35118b45b09,DMS_MaP
T,6ah3,686b48fccb9d,DMS_MaP
T,6ah3,098efe9cf61b,DMS_MaP
T,6ah3,9af2f8856d76,DMS_MaP
T,6ah3,7bbe38a991dc,DMS_MaP
T,6ah3,2147445d8c73,DMS_MaP
T,6ah3,37cfd06e378e,DMS_MaP
T,6ah3,d22858cb5235,DMS_MaP
T,6ah3,621d1d8045af,DMS_MaP
T,6ah3,600b925c323f,DMS_MaP
T,6ah3,07585f9163ad,DMS_MaP
T,6ah3,ac44432acbb5,DMS_MaP
T,6ah3,a98bfd6de25c,DMS_MaP
T,6ah3,1b575442a235,DMS_MaP
T,6ah3,c56899ebc26a,DMS_MaP
T,6ah3,f366ba38733a,DMS_MaP
T,6ah3,128b25cebf7b,DMS_MaP
T,6ah3,e89ead12c6c9,DMS_MaP
T,6ah3,1099eccf94be,DMS_MaP
T,6ah3,f799b51e90a2,DMS_MaP
T,6ah3,9737516fac8c,DMS_MaP
T,6ah3,de193fb629b3,DMS_MaP
T,6ah3,952617317a52,DMS_MaP
T,6ah3,b56add948dab,DMS_MaP
T,6ah3,abbb6b6374cd,DMS_MaP
T,6ah3,a03cf70bdad7,DMS_MaP
T,6ah3,1c17ba3f8117,DMS_MaP
T,6ah3,5393628cee5b,DMS_MaP
T,6ah3,c88e0c163e5c,DMS_MaP
T,6ah3,c7f26955fd4e,DMS_MaP
T,6ah3,84eb28aedca3,DMS_MaP
T,6ah3,05a87af11bbb,DMS_MaP
T,6ah3,67f6627e3d4a,DMS_MaP
T,6ah3,978f067a4111,DMS_MaP
T,6ah3,319b70933c34,DMS_MaP
T,6ah3,088113199604,DMS_MaP
T,6ah3,a04f1ca92db1,DMS_MaP
T,6ah3,eb9115558ac1,DMS_MaP
T,6ah3,c0f9fe897e4e,DMS_MaP
T,6ah3,edfceab66685,DMS_MaP
T,6ah3,3082788ddd9c,DMS_MaP
T,6ah3,b004d287ffd8,DMS_MaP
T,6ah3,e4b34cf80432,DMS_MaP
T,6ah3,8b644c5bfff7,DMS_MaP
T,6ah3,20e48d4cafab,DMS_MaP
T,6ah3,82538d53b8cf,DMS_MaP
T,6ah3,b6dd6ce7ef8d,DMS_MaP
T,6ah3,a2a4fcc471e8,DMS_MaP
T,6ah3,63d6db15bbba,DMS_MaP
T,6ah3,acbd0099bf16,DMS_MaP
T,6ah3,9fcce898036f,DMS_MaP
T,6ah3,38d29f041039,DMS_MaP
T,6ah3,edc6bddb73b5,DMS_MaP
T,6ah3,a958219771c6,DMS_MaP
T,6ah3,d5024d681767,DMS_MaP
T,6ah3,248de9e8c643,DMS_MaP
T,6ah3,5db8f03398d5,DMS_MaP
T,6ah3,8b4f5873824f,DMS_MaP
T,6ah3,60edf30d5e0b,DMS_MaP
T,6ah3,4d5ea20109c0,DMS_MaP
T,6ah3,fb5fa55caead,DMS_MaP
T,6ah3,2a8254400048,DMS_MaP
T,6ah3,97a4414efdee,DMS_MaP
T,6ah3,3afe85a42a81,DMS_MaP
T,6ah3,814b7d898fee,DMS_MaP
T,6ah3,39717f36123a,DMS_MaP
T,6ah3,56376f3048d9,DMS_MaP
T,6ah3,653ca91a0014,DMS_MaP
T,6ah3,d8407612ac68,DMS_MaP
T,6ah3,64f7a151f4f9,DMS_MaP
T,6ah3,58e0195c3eab,DMS_MaP
T,6ah3,00d1ed1c41cb,DMS_MaP
T,6ah3,dbc43692519f,DMS_MaP
T,6ah3,ba4de6e3d38c,DMS_MaP
T,6ah3,f8449907a0da,DMS_MaP
T,6ah3,7a64286cc887,DMS_MaP
T,6ah3,136c6086939c,DMS_MaP
T,6ah3,c56b1021146b,DMS_MaP
T,6ah3,ed0e27c713ac,DMS_MaP
T,6ah3,183eda893b9e,DMS_MaP
T,6ah3,f4f02b695aa6,DMS_MaP
T,6ah3,47d71625832d,DMS_MaP
T,6ah3,a895cc78874f,DMS_MaP
T,6ah3,f595bd9b567d,DMS_MaP
T,6ah3,db81df461cd4,DMS_MaP
T,6ah3,f7e0f3e02a2d,DMS_MaP
T,6ah3,89d4b94d5675,DMS_MaP
T,6ah3,a3aea56a9f89,DMS_MaP
T,6ah3,ca287ee60bc7,DMS_MaP
T,6ah3,e897a03a6c98,DMS_MaP
T,6ah3,240fe5deb431,DMS_MaP
T,6ah3,2c32b4eeef6d,DMS_MaP
T,6ah3,e2041d3e706a,DMS_MaP
T,6ah3,73602c2130b4,DMS_MaP
T,6ah3,8cd2540980e8,DMS_MaP
T,6ah3,d79b6f3f69ab,DMS_MaP
T,6ah3,1df4ec91c289,DMS_MaP
T,6ah3,a942e360cb32,DMS_MaP
T,6ah3,a3921048f105,DMS_MaP
T,6ah3,36ccfb6d15b0,DMS_MaP
T,6ah3,b7850377be88,DMS_MaP
T,6ah3,fb0671a79acc,DMS_MaP
T,6ah3,9b6587b4cc99,DMS_MaP
T,6ah3,612a4d5f9bc9,DMS_MaP
T,6ah3,75f148debfcd,DMS_MaP
T,6ah3,4171f1df93bd,DMS_MaP
T,6ah3,bea2c7adf152,DMS_MaP
T,6ah3,39f943fed7ee,DMS_MaP
T,6ah3,966df7f0fb12,DMS_MaP
T,6ah3,6b3c937b8490,DMS_MaP
T,6ah3,953d06fd339d,DMS_MaP
T,6ah3,6480e9a9b469,DMS_MaP
T,6ah3,7935ff3f5f51,DMS_MaP
T,6ah3,75351f756325,DMS_MaP
T,6ah3,48f03a025e13,DMS_MaP
T,6ah3,36050130eb06,DMS_MaP
T,6ah3,0b7479b63123,DMS_MaP
T,6ah3,3e6e40fae81a,DMS_MaP
T,6ah3,1d31bd25876f,DMS_MaP
T,6ah3,3d68088641d4,DMS_MaP
T,6ah3,2c89784e60b3,DMS_MaP
T,6ah3,9629a1eca416,DMS_MaP
T,6ah3,f71ba7d0f1f1,DMS_MaP
T,6ah3,66399b148770,DMS_MaP
T,6ah3,7db7a87530bf,DMS_MaP
T,6ah3,56208e3bd29d,DMS_MaP
T,6ah3,9b9bda65790b,DMS_MaP
T,6ah3,2f503b3dafec,DMS_MaP
T,6ah3,74a2595be5c7,DMS_MaP
T,6ah3,f80f7eb41d52,DMS_MaP
T,6ah3,2e89cc42350c,DMS_MaP
T,6ah3,4fd369d50d77,DMS_MaP
T,6ah3,1913082e4dd1,DMS_MaP
T,6ah3,234fbe75cd55,DMS_MaP
T,6ah3,26ce9254d65e,DMS_MaP
T,6ah3,ac630c2b2013,DMS_MaP
T,6ah3,f9dc89f7070d,DMS_MaP
T,6ah3,ab687d970e4e,DMS_MaP
T,6ah3,f5d5b8a7c546,DMS_MaP
T,6ah3,d9fbc0f68771,DMS_MaP
T,6ah3,c1c7b61761b9,DMS_MaP
T,6ah3,006df12bf1f4,DMS_MaP
T,6ah3,24d6c2a5b40c,DMS_MaP
T,6ah3,cc11a60fee96,DMS_MaP
T,6ah3,0f13649cffbb,DMS_MaP
T,6ah3,0f1841eb9264,DMS_MaP
T,6ah3,a96a9e3b0ff2,DMS_MaP
T,6ah3,5676bca8f032,DMS_MaP
T,6ah3,dc2b00eb7ed8,DMS_MaP
T,6ah3,01d18a6d82fe,DMS_MaP
T,6ah3,ad4a70530aa1,DMS_MaP
T,6ah3,109eed49464b,DMS_MaP
T,6ah3,294443f6f9c2,DMS_MaP
T,6ah3,638182399953,DMS_MaP
T,6ah3,70adbab54021,DMS_MaP
T,6ah3,30f7b837e244,DMS_MaP
T,6ah3,384ed5332921,DMS_MaP
T,6ah3,29b70b42145e,DMS_MaP
T,6ah3,f36817e7eacd,DMS_MaP
T,6ah3,018360520c07,DMS_MaP
T,6ah3,47119301e180,DMS_MaP
T,6ah3,60449b30eb9f,DMS_MaP
T,6ah3,435fb2003d60,DMS_MaP
T,6ah3,3ce620996947,DMS_MaP
T,6ah3,7e116d3b37da,DMS_MaP
T,6ah3,dcf200198c15,DMS_MaP
T,6ah3,9c5363ced7f6,DMS_MaP
T,6ah3,7ddaf7daa81e,DMS_MaP
T,6ah3,a5c4c7394354,DMS_MaP
T,6ah3,04133928eacb,DMS_MaP
T,6ah3,5bf36301df1b,DMS_MaP
T,6ah3,5b2dcb4639a2,DMS_MaP
T,6ah3,0c8ea54b5e2b,DMS_MaP
T,6ah3,0c340aaf143a,DMS_MaP
T,6ah3,8fbe5cd71c0c,DMS_MaP
T,6ah3,0f9cf718dc27,DMS_MaP
T,6ah3,1ed6039ffb5c,DMS_MaP
T,6ah3,6fcb6888fb45,DMS_MaP
T,6ah3,aa1886ad35bb,DMS_MaP
T,6ah3,47c52a5a830b,DMS_MaP
T,6ah3,23f4fa04e0f3,DMS_MaP
T,6ah3,2818cb74de9c,DMS_MaP
T,6ah3,1ff2811aa77f,DMS_MaP
T,6ah3,dfbd0d1a3fb2,DMS_MaP
T,6ah3,a0dcde46b9d4,DMS_MaP
T,6ah3,b7bdbf79b4f3,DMS_MaP
T,6ah3,c78535d7c601,DMS_MaP
T,6ah3,7c4e6bf9565a,DMS_MaP
T,6ah3,8a2e9145399a,DMS_MaP
T,6ah3,e78f0c542609,DMS_MaP
T,6ah3,8d77fdb45030,DMS_MaP
T,6ah3,6ec9b83607e6,DMS_MaP
T,6ah3,6f133196b5fe,DMS_MaP
T,6ah3,34e1d1493c6c,DMS_MaP
T,6ah3,40d97dbc2518,DMS_MaP
T,6ah3,a761e487e396,DMS_MaP
T,6ah3,5e1117f27955,DMS_MaP
T,6ah3,9b49aae19914,DMS_MaP
T,6ah3,f7432f5e6b68,DMS_MaP
T,6ah3,15f31a11b4f1,DMS_MaP
T,6ah3,a0402fe1b681,DMS_MaP
T,6ah3,f43b519b031e,DMS_MaP
T,6ah3,d0e6dbfa00e6,DMS_MaP
T,6ah3,19f4018552ed,DMS_MaP
T,6ah3,22419a25a3d9,DMS_MaP
T,6ah3,0b69f55ac9ad,DMS_MaP
T,6ah3,9ad7137e7fa7,DMS_MaP
T,6ah3,16ca1c1168e4,DMS_MaP
T,6ah3,d0b3bd05883b,DMS_MaP
T,6ah3,43c6effed760,DMS_MaP
T,6ah3,b6a23f5593df,DMS_MaP
T,6ah3,2db20063f06c,DMS_MaP
T,6ah3,30ab6d3ab511,DMS_MaP
T,6ah3,d2887a394c6a,DMS_MaP
T,6ah3,2102b6744c26,DMS_MaP
T,6ah3,18f9bc27157d,DMS_MaP
T,6ah3,e48a5bedf389,DMS_MaP
T,6ah3,979910e6b4d7,DMS_MaP
T,6ah3,a76a4f1a0402,DMS_MaP
T,6ah3,b7dbafe24b7f,DMS_MaP
T,6ah3,d45419bf54c3,DMS_MaP
T,6ah3,6c5b157a2866,DMS_MaP
T,6ah3,6dbd5310a98a,DMS_MaP
T,6ah3,50ee7136dd43,DMS_MaP
T,6ah3,95b5e4335d4b,DMS_MaP
T,6ah3,d8b21cda83ae,DMS_MaP
T,6ah3,54c2984ecb04,2A3_MaP
T,6ah3,00f27aca4a09,2A3_MaP
T,6ah3,8a851b4fa9ff,2A3_MaP
T,6ah3,75d6ce5fe607,2A3_MaP
T,6ah3,54c2984ecb04,DMS_MaP
T,6ah3,00f27aca4a09,DMS_MaP
T,6ah3,8a851b4fa9ff,DMS_MaP
T,6ah3,75d6ce5fe607,DMS_MaP
AH,7o7z,b61667e007bc,2A3_MaP
AH,7o7z,b581dc95b393,2A3_MaP
AH,7o7z,0509036e6446,2A3_MaP
AH,7o7z,39bee0841522,2A3_MaP
AH,7o7z,621a76c5e34f,2A3_MaP
AH,7o7z,93b3afcbb27c,2A3_MaP
AH,7o7z,7ee63dd21d4b,2A3_MaP
AH,7o7z,1182935ff1b0,2A3_MaP
AH,7o7z,26b67bb35e8b,2A3_MaP
AH,7o7z,bda53d4b0db7,2A3_MaP
AH,7o7z,b61667e007bc,DMS_MaP
AH,7o7z,b581dc95b393,DMS_MaP
AH,7o7z,0509036e6446,DMS_MaP
AH,7o7z,39bee0841522,DMS_MaP
AH,7o7z,621a76c5e34f,DMS_MaP
AH,7o7z,93b3afcbb27c,DMS_MaP
AH,7o7z,7ee63dd21d4b,DMS_MaP
AH,7o7z,26b67bb35e8b,DMS_MaP
AH,7o7z,bda53d4b0db7,DMS_MaP
AH,7o7z,718c0edf673f,2A3_MaP
AH,7o7z,3825084e2c55,2A3_MaP
AH,7o7z,1f32a1eac72e,2A3_MaP
AH,7o7z,dfa65694fcbb,2A3_MaP
AH,7o7z,a9db9d12c77a,2A3_MaP
AH,7o7z,dbe6115e91c7,2A3_MaP
AH,7o7z,666619f085dd,2A3_MaP
AH,7o7z,5050f3127822,2A3_MaP
AH,7o7z,28a270451a43,2A3_MaP
AH,7o7z,23e9cb462630,2A3_MaP
AH,7o7z,75260c798f12,2A3_MaP
AH,7o7z,718c0edf673f,DMS_MaP
AH,7o7z,3825084e2c55,DMS_MaP
AH,7o7z,1f32a1eac72e,DMS_MaP
AH,7o7z,dfa65694fcbb,DMS_MaP
AH,7o7z,a9db9d12c77a,DMS_MaP
AH,7o7z,dbe6115e91c7,DMS_MaP
AH,7o7z,28a270451a43,DMS_MaP
AH,7o7z,23e9cb462630,DMS_MaP
AH,7o7z,75260c798f12,DMS_MaP
AH,7o7z,0d53f7cda670,2A3_MaP
AH,7o7z,f568c4fe2a68,2A3_MaP
AH,7o7z,2a4f1e59a554,2A3_MaP
AH,7o7z,57743f937de0,2A3_MaP
AH,7o7z,de1c0455900d,2A3_MaP
AH,7o7z,bd7e6eb1f190,2A3_MaP
AH,7o7z,0a19c137f416,2A3_MaP
AH,7o7z,8542f70971f3,2A3_MaP
AH,7o7z,5e8873dbcbc8,2A3_MaP
AH,7o7z,6fb19005aab3,2A3_MaP
AH,7o7z,f5a8e33f506e,2A3_MaP
AH,7o7z,c69dabd81a0f,2A3_MaP
AH,7o7z,5a28eb37b425,2A3_MaP
AH,7o7z,e98461981861,2A3_MaP
AH,7o7z,cac13ea556b9,2A3_MaP
AH,7o7z,594de6df47dd,2A3_MaP
AH,7o7z,d474fa2fe7be,2A3_MaP
AH,7o7z,0d53f7cda670,DMS_MaP
AH,7o7z,f568c4fe2a68,DMS_MaP
AH,7o7z,57743f937de0,DMS_MaP
AH,7o7z,de1c0455900d,DMS_MaP
AH,7o7z,bd7e6eb1f190,DMS_MaP
AH,7o7z,0a19c137f416,DMS_MaP
AH,7o7z,8542f70971f3,DMS_MaP
AH,7o7z,5e8873dbcbc8,DMS_MaP
AH,7o7z,6fb19005aab3,DMS_MaP
AH,7o7z,c69dabd81a0f,DMS_MaP
AH,7o7z,5a28eb37b425,DMS_MaP
AH,7o7z,e98461981861,DMS_MaP
AH,7o7z,cac13ea556b9,DMS_MaP
AH,7o7z,594de6df47dd,DMS_MaP
AH,7o7z,e051fd444550,2A3_MaP
AH,7o7z,cdd91024ab1c,2A3_MaP
AH,7o7z,515e3b9fad31,2A3_MaP
AH,7o7z,12b9509f4960,2A3_MaP
AH,7o7z,bd7ecefd9a96,2A3_MaP
AH,7o7z,61f86087d526,2A3_MaP
AH,7o7z,8b1793124895,2A3_MaP
AH,7o7z,e051fd444550,DMS_MaP
AH,7o7z,cdd91024ab1c,DMS_MaP
AH,7o7z,e9616ef0b95a,DMS_MaP
AH,7o7z,12b9509f4960,DMS_MaP
AH,7o7z,61f86087d526,DMS_MaP
AH,7o7z,8b1793124895,DMS_MaP
AH,7o7z,c0bd48d19c3b,2A3_MaP
AH,7o7z,519e5ec20b85,2A3_MaP
AH,7o7z,5b7d7a74dea2,2A3_MaP
AH,7o7z,de89a8d739b0,2A3_MaP
AH,7o7z,52d3ace2a0d4,2A3_MaP
AH,7o7z,e6f55a13f4f9,2A3_MaP
AH,7o7z,bf85818a804f,2A3_MaP
AH,7o7z,7172e5db24ef,2A3_MaP
AH,7o7z,59c2d0ab7bd3,2A3_MaP
AH,7o7z,eab59c254380,2A3_MaP
AH,7o7z,2db54c978086,2A3_MaP
AH,7o7z,c0bd48d19c3b,DMS_MaP
AH,7o7z,519e5ec20b85,DMS_MaP
AH,7o7z,5b7d7a74dea2,DMS_MaP
AH,7o7z,de89a8d739b0,DMS_MaP
AH,7o7z,52d3ace2a0d4,DMS_MaP
AH,7o7z,8deb56601562,DMS_MaP
AH,7o7z,e6f55a13f4f9,DMS_MaP
AH,7o7z,4d61ab852221,DMS_MaP
AH,7o7z,bf85818a804f,DMS_MaP
AH,7o7z,7172e5db24ef,DMS_MaP
AH,7o7z,5d3b269ee560,DMS_MaP
AH,7o7z,59c2d0ab7bd3,DMS_MaP
AH,7o7z,2db54c978086,DMS_MaP
AH,7o7z,57b001fe2e9b,2A3_MaP
AH,7o7z,57b001fe2e9b,DMS_MaP
AH,7o7z,8624e719c2a5,2A3_MaP
AH,7o7z,55c64feb19ef,2A3_MaP
AH,7o7z,480a57bf51a8,2A3_MaP
AH,7o7z,bcd6c4fe29dd,2A3_MaP
AH,7o7z,8624e719c2a5,DMS_MaP
AH,7o7z,55c64feb19ef,DMS_MaP
AH,7o7z,bcd6c4fe29dd,DMS_MaP
AH,7o7z,8593fe2dd8cf,2A3_MaP
AH,7o7z,0cd20d5b78ca,2A3_MaP
AH,7o7z,756b287b0322,2A3_MaP
AH,7o7z,a1f2799a2970,2A3_MaP
AH,7o7z,cedfac810e72,2A3_MaP
AH,7o7z,95e506542418,2A3_MaP
AH,7o7z,ce4567716e12,2A3_MaP
AH,7o7z,6ceb1bf4600d,2A3_MaP
AH,7o7z,a33c8d894606,2A3_MaP
AH,7o7z,db8aaf6319df,2A3_MaP
AH,7o7z,7f90d780b090,2A3_MaP
AH,7o7z,effcc7ec9f6a,2A3_MaP
AH,7o7z,d048978d7944,2A3_MaP
AH,7o7z,91c58eeea467,2A3_MaP
AH,7o7z,f5f1d73d7762,2A3_MaP
AH,7o7z,019bb7082bb9,2A3_MaP
AH,7o7z,a3ecc4c010d9,2A3_MaP
AH,7o7z,644359509a46,2A3_MaP
AH,7o7z,c64a00cba2ba,2A3_MaP
AH,7o7z,fead089a7bb6,2A3_MaP
AH,7o7z,4283204fa140,2A3_MaP
AH,7o7z,1cdc1eb24c84,2A3_MaP
AH,7o7z,9958f6b041eb,2A3_MaP
AH,7o7z,d8e7d7ca6e75,2A3_MaP
AH,7o7z,22d37d48c285,2A3_MaP
AH,7o7z,c75655b834e1,2A3_MaP
AH,7o7z,d1d56a99ca8f,2A3_MaP
AH,7o7z,d35c0698a62e,2A3_MaP
AH,7o7z,bdc0cdbf5c21,2A3_MaP
AH,7o7z,fe3c26c13bdb,2A3_MaP
AH,7o7z,b9036a3f682a,2A3_MaP
AH,7o7z,5027cd22ff87,2A3_MaP
AH,7o7z,b34fe28d0aa9,2A3_MaP
AH,7o7z,7990e6cb5a95,2A3_MaP
AH,7o7z,3ffc899fdb78,2A3_MaP
AH,7o7z,f147d7eb43eb,2A3_MaP
AH,7o7z,b04becce3de0,2A3_MaP
AH,7o7z,6ac34e00ec1d,2A3_MaP
AH,7o7z,d29510b8dd4a,2A3_MaP
AH,7o7z,02a6256c4d13,2A3_MaP
AH,7o7z,f3d337683dcb,2A3_MaP
AH,7o7z,fa46a504a4f4,2A3_MaP
AH,7o7z,acab4ee46e57,2A3_MaP
AH,7o7z,47fd80633761,2A3_MaP
AH,7o7z,90c4d75f8941,2A3_MaP
AH,7o7z,c1acf5e99b26,2A3_MaP
AH,7o7z,6141b3f75bea,2A3_MaP
AH,7o7z,a9ee3ff71222,2A3_MaP
AH,7o7z,3fb43db95fa1,2A3_MaP
AH,7o7z,85bdb75af91a,2A3_MaP
AH,7o7z,b7c3fd5bc741,2A3_MaP
AH,7o7z,8671d14d87d0,2A3_MaP
AH,7o7z,f97d290cc2db,2A3_MaP
AH,7o7z,355efea17272,2A3_MaP
AH,7o7z,9b62ee0c3733,2A3_MaP
AH,7o7z,25dd5bd3336b,2A3_MaP
AH,7o7z,4478eb93457c,2A3_MaP
AH,7o7z,1e7d3d32d513,2A3_MaP
AH,7o7z,c90cbe2eff36,2A3_MaP
AH,7o7z,e36cfa42e5bb,2A3_MaP
AH,7o7z,c32e3f683c4b,2A3_MaP
AH,7o7z,080d676a7c32,2A3_MaP
AH,7o7z,aa60e379f209,2A3_MaP
AH,7o7z,3fde70c196a3,2A3_MaP
AH,7o7z,7dd6e086c148,2A3_MaP
AH,7o7z,b072f11e5a2d,2A3_MaP
AH,7o7z,6396fabccb99,2A3_MaP
AH,7o7z,cd6da855e0eb,2A3_MaP
AH,7o7z,8593fe2dd8cf,DMS_MaP
AH,7o7z,756b287b0322,DMS_MaP
AH,7o7z,a1f2799a2970,DMS_MaP
AH,7o7z,cedfac810e72,DMS_MaP
AH,7o7z,95e506542418,DMS_MaP
AH,7o7z,ce4567716e12,DMS_MaP
AH,7o7z,6ceb1bf4600d,DMS_MaP
AH,7o7z,a33c8d894606,DMS_MaP
AH,7o7z,effcc7ec9f6a,DMS_MaP
AH,7o7z,d048978d7944,DMS_MaP
AH,7o7z,019bb7082bb9,DMS_MaP
AH,7o7z,c64a00cba2ba,DMS_MaP
AH,7o7z,fead089a7bb6,DMS_MaP
AH,7o7z,4283204fa140,DMS_MaP
AH,7o7z,22d37d48c285,DMS_MaP
AH,7o7z,c75655b834e1,DMS_MaP
